	0
LOC109412453	0
LOC109412455	0
LOC109412457	0
LOC109412460	0
LOC109412464	0
LOC109412468	0
LOC109412472	0
LOC109412473	0
LOC109412478	0
LOC109412483	0
LOC109412487	0
LOC109412494	0
LOC109412495	0
LOC109412496	0
LOC109412497	0
LOC109412498	1
LOC109412500	0
LOC109412501	0
LOC109412504	0
LOC109412506	0
LOC109412507	0
LOC109412508	0
LOC109412511	0
LOC109412517	0
LOC109412518	0
LOC109412519	0
LOC109412520	0
LOC109412521	0
LOC109412523	4
LOC109412524	0
LOC109412526	0
LOC109412527	0
LOC109412528	1
LOC109412530	0
LOC109412531	0
LOC109412533	0
LOC109412534	0
LOC109412535	0
LOC109412536	0
LOC109412539	1
LOC109412540	0
LOC109412541	0
LOC109412542	0
LOC109412544	1
LOC109412545	0
LOC109412548	0
LOC109412555	0
LOC109412556	0
LOC109412559	0
LOC109412560	0
LOC109412563	0
LOC109412569	0
LOC109412570	0
LOC109412573	9
LOC109412574	0
LOC109412575	0
LOC109412577	0
LOC109412580	1
LOC109412581	0
LOC109412582	0
LOC109412583	0
LOC109412586	0
LOC109412587	0
LOC109412588	0
LOC109412590	0
LOC109412591	1
LOC109412592	0
LOC109412593	0
LOC109412594	0
LOC109412595	1
LOC109412596	0
LOC109412597	0
LOC109412601	0
LOC109412603	0
LOC109412604	0
LOC109412611	0
LOC109412613	0
LOC109412614	0
LOC109412615	0
LOC109412616	0
LOC109412618	0
LOC109412619	0
LOC109412620	0
LOC109412623	0
LOC109412625	0
LOC109412626	0
LOC109412627	0
LOC109412628	1
LOC109412631	1
LOC109412632	0
LOC109412633	0
LOC109412634	16
LOC109412635	0
LOC109412636	0
LOC109412637	1
LOC109412639	0
LOC109412643	0
LOC109412644	0
LOC109412645	0
LOC109412648	0
LOC109412649	0
LOC109412651	1
LOC109412652	0
LOC109412653	0
LOC109412654	0
LOC109412656	0
LOC109412657	0
LOC109412658	0
LOC109412659	0
LOC109412662	0
LOC109412663	0
LOC109412669	0
LOC109412671	0
LOC109412673	0
LOC109412674	0
LOC109412675	0
LOC109412676	0
LOC109412677	0
LOC109412679	0
LOC109412683	0
LOC109412687	0
LOC109412691	0
LOC109412693	0
LOC109412694	0
LOC109412696	0
LOC109412697	1
LOC109412698	0
LOC109412699	1
LOC109412700	0
LOC109412701	0
LOC109412706	0
LOC109412707	0
LOC109412709	0
LOC109412715	0
LOC109412716	0
LOC109412717	0
LOC109412718	0
LOC109412719	0
LOC109412720	0
LOC109412721	12
LOC109412722	0
LOC109412725	0
LOC109412726	0
LOC109412730	0
LOC109412731	0
LOC109412733	0
LOC109412735	0
LOC109412738	0
LOC109412739	0
LOC109412740	0
LOC109412743	0
LOC109412744	0
LOC109412752	0
LOC109412754	0
LOC109412763	3
LOC109412764	5
LOC109412765	6
LOC109412766	0
LOC109412767	0
LOC109412769	0
LOC109412770	0
LOC109412771	0
LOC109412773	0
LOC109412774	0
LOC109412775	0
LOC109412776	1
LOC109412777	0
LOC109412780	0
LOC109412781	0
LOC109412782	0
LOC109412784	0
LOC109412785	0
LOC109412786	0
LOC109412787	1
LOC109412788	0
LOC109412789	0
LOC109412791	1
LOC109412795	11
LOC109412802	4
LOC109412806	0
LOC109412811	0
LOC109412814	0
LOC109412816	0
LOC109412817	0
LOC109412818	0
LOC109412819	0
LOC109412821	0
LOC109412824	0
LOC109412825	0
LOC109412830	0
LOC109412832	6
LOC109412833	2
LOC109412837	2
LOC109412838	2
LOC109412847	0
LOC109412849	0
LOC109412850	4
LOC109412857	0
LOC109412858	3
LOC109412860	0
LOC109412868	0
LOC109412869	1
LOC109412871	1
LOC109412872	2
LOC109412873	0
LOC109412875	2
LOC109412876	0
LOC109412877	0
LOC109412880	1
LOC109412883	0
LOC109412894	0
LOC109412910	0
LOC109412912	0
LOC109412913	0
LOC109412915	0
LOC109412916	0
LOC109412918	0
LOC109412919	0
LOC109412921	1
LOC109412922	2
LOC109412923	0
LOC109412924	0
LOC109412925	0
LOC109412927	0
LOC109412929	0
LOC109412930	2
LOC109412936	0
LOC109412939	0
LOC109412940	0
LOC109412941	0
LOC109412944	0
LOC109412946	0
LOC109412947	1
LOC109412948	0
LOC109412949	1
LOC109412950	0
LOC109412952	2
LOC109412953	0
LOC109412954	0
LOC109412955	0
LOC109412957	0
LOC109412959	0
LOC109412960	0
LOC109412963	0
LOC109412966	0
LOC109412967	0
LOC109412969	0
LOC109412970	0
LOC109412972	0
LOC109412973	0
LOC109412975	0
LOC109412976	0
LOC109412977	0
LOC109412978	0
LOC109412980	0
LOC109412981	73
LOC109412983	3
LOC109412985	0
LOC109412987	1
LOC109412988	0
LOC109412989	0
LOC109412990	0
LOC109412991	0
LOC109412992	5
LOC109412993	0
LOC109412994	0
LOC109412996	0
LOC109412997	0
LOC109412998	1
LOC109413002	0
LOC109413004	2
LOC109413005	0
LOC109413007	0
LOC109413010	0
LOC109413011	0
LOC109413012	0
LOC109413013	2
LOC109413015	0
LOC109413017	0
LOC109413023	0
LOC109413026	0
LOC109413029	0
LOC109413030	0
LOC109413035	0
LOC109413045	5
LOC109413049	0
LOC109413053	40
LOC109413054	0
LOC109413055	0
LOC109413059	0
LOC109413060	0
LOC109413065	5
LOC109413067	0
LOC109413068	0
LOC109413070	4
LOC109413077	0
LOC109413078	36
LOC109413079	3
LOC109413080	0
LOC109413081	0
LOC109413083	0
LOC109413084	0
LOC109413086	1
LOC109413087	0
LOC109413089	0
LOC109413090	1
LOC109413091	0
LOC109413092	1
LOC109413093	0
LOC109413094	0
LOC109413096	0
LOC109413097	0
LOC109413098	0
LOC109413101	0
LOC109413104	0
LOC109413106	0
LOC109413107	2
LOC109413108	0
LOC109413111	0
LOC109413112	0
LOC109413113	0
LOC109413114	1
LOC109413115	1
LOC109413116	2
LOC109413120	0
LOC109413122	0
LOC109413124	0
LOC109413127	0
LOC109413128	0
LOC109413132	0
LOC109413133	0
LOC109413135	1
LOC109413137	2
LOC109413143	0
LOC109413146	0
LOC109413148	0
LOC109413152	0
LOC109413153	0
LOC109413154	2
LOC109413155	0
LOC109413157	0
LOC109413160	3
LOC109413163	1
LOC109413165	0
LOC109413170	0
LOC109413175	0
LOC109413177	0
LOC109413179	0
LOC109413189	0
LOC109413196	0
LOC109413197	0
LOC109413199	0
LOC109413201	0
LOC109413202	0
LOC109413204	1
LOC109413206	0
LOC109413211	3
LOC109413212	7
LOC109413217	0
LOC109413221	0
LOC109413222	0
LOC109413223	0
LOC109413224	0
LOC109413227	0
LOC109413228	0
LOC109413229	0
LOC109413230	0
LOC109413231	0
LOC109413232	0
LOC109413236	0
LOC109413238	1
LOC109413239	0
LOC109413244	0
LOC109413245	0
LOC109413246	0
LOC109413247	2
LOC109413249	2
LOC109413251	0
LOC109413252	0
LOC109413253	0
LOC109413256	0
LOC109413258	0
LOC109413260	0
LOC109413261	0
LOC109413262	0
LOC109413265	0
LOC109413270	1
LOC109413271	0
LOC109413273	0
LOC109413276	0
LOC109413278	0
LOC109413279	0
LOC109413280	0
LOC109413281	0
LOC109413285	0
LOC109413287	0
LOC109413295	0
LOC109413299	0
LOC109413309	0
LOC109413318	0
LOC109413319	0
LOC109413322	0
LOC109413323	0
LOC109413324	0
LOC109413326	0
LOC109413329	0
LOC109413330	0
LOC109413333	0
LOC109413335	0
LOC109413336	0
LOC109413337	0
LOC109413349	0
LOC109413351	0
LOC109413352	0
LOC109413354	0
LOC109413358	0
LOC109413360	0
LOC109413361	0
LOC109413363	0
LOC109413364	0
LOC109413366	0
LOC109413368	0
LOC109413370	0
LOC109413372	0
LOC109413373	0
LOC109413374	0
LOC109413376	0
LOC109413377	0
LOC109413378	0
LOC109413381	0
LOC109413382	0
LOC109413389	0
LOC109413407	0
LOC109413414	0
LOC109413416	0
LOC109413417	0
LOC109413427	0
LOC109413428	0
LOC109413435	0
LOC109413439	0
LOC109413441	0
LOC109413446	0
LOC109413450	0
LOC109413458	0
LOC109413462	0
LOC109413463	57
LOC109413464	0
LOC109413467	16
LOC109413469	2
LOC109413473	0
LOC109413475	0
LOC109413482	0
LOC109413483	10
LOC109413486	0
LOC109413489	0
LOC109413491	1
LOC109413494	0
LOC109413495	0
LOC109413498	0
LOC109413499	0
LOC109413500	0
LOC109413501	0
LOC109413503	0
LOC109413504	0
LOC109413505	0
LOC109413506	0
LOC109413507	0
LOC109413508	0
LOC109413515	0
LOC109413518	0
LOC109413520	0
LOC109413521	0
LOC109413523	0
LOC109413524	0
LOC109413525	1
LOC109413526	0
LOC109413527	0
LOC109413532	1
LOC109413533	0
LOC109413534	1
LOC109413544	0
LOC109413546	0
LOC109413547	1
LOC109413548	0
LOC109413550	0
LOC109413553	0
LOC109413554	0
LOC109413555	0
LOC109413556	0
LOC109413559	0
LOC109413561	0
LOC109413562	0
LOC109413563	0
LOC109413565	0
LOC109413566	12
LOC109413568	1
LOC109413570	0
LOC109413573	0
LOC109413574	1
LOC109413575	0
LOC109413576	27
LOC109413579	0
LOC109413581	1
LOC109413582	0
LOC109413584	0
LOC109413585	0
LOC109413586	0
LOC109413590	0
LOC109413591	0
LOC109413593	0
LOC109413595	0
LOC109413596	0
LOC109413597	1
LOC109413599	0
LOC109413600	0
LOC109413601	0
LOC109413602	0
LOC109413605	0
LOC109413606	0
LOC109413608	0
LOC109413609	0
LOC109413610	0
LOC109413612	0
LOC109413613	1
LOC109413614	0
LOC109413615	0
LOC109413618	0
LOC109413622	0
LOC109413623	0
LOC109413625	0
LOC109413626	0
LOC109413631	0
LOC109413634	0
LOC109413635	0
LOC109413637	0
LOC109413646	0
LOC109413647	0
LOC109413653	0
LOC109413656	2
LOC109413662	0
LOC109413663	0
LOC109413664	0
LOC109413665	11
LOC109413666	0
LOC109413668	6
LOC109413669	0
LOC109413670	6
LOC109413671	4
LOC109413672	0
LOC109413675	5
LOC109413676	0
LOC109413677	1
LOC109413678	0
LOC109413679	6
LOC109413683	1
LOC109413684	1
LOC109413685	0
LOC109413687	1
LOC109413689	1
LOC109413690	0
LOC109413691	8
LOC109413692	0
LOC109413693	0
LOC109413694	1
LOC109413695	6
LOC109413702	0
LOC109413707	0
LOC109413708	1
LOC109413710	0
LOC109413711	0
LOC109413713	151
LOC109413716	0
LOC109413718	0
LOC109413726	2
LOC109413727	1
LOC109413728	0
LOC109413732	0
LOC109413737	0
LOC109413741	1
LOC109413749	0
LOC109413751	0
LOC109413752	0
LOC109413753	0
LOC109413754	0
LOC109413755	0
LOC109413756	0
LOC109413758	0
LOC109413759	3
LOC109413762	1
LOC109413765	0
LOC109413778	0
LOC109413782	0
LOC109413788	0
LOC109413795	0
LOC109413796	0
LOC109413797	0
LOC109413798	0
LOC109413799	5
LOC109413800	0
LOC109413801	2
LOC109413804	0
LOC109413806	0
LOC109413807	0
LOC109413809	0
LOC109413821	0
LOC109413823	0
LOC109413825	0
LOC109413826	0
LOC109413827	1
LOC109413829	0
LOC109413830	0
LOC109413832	0
LOC109413833	0
LOC109413834	0
LOC109413835	0
LOC109413836	0
LOC109413837	0
LOC109413838	0
LOC109413839	0
LOC109413840	0
LOC109413841	0
LOC109413842	0
LOC109413844	0
LOC109413847	0
LOC109413849	1
LOC109413850	0
LOC109413851	0
LOC109413855	2
LOC109413857	0
LOC109413859	0
LOC109413860	0
LOC109413861	0
LOC109413862	2
LOC109413863	1
LOC109413865	2
LOC109413867	0
LOC109413868	0
LOC109413869	0
LOC109413871	0
LOC109413873	0
LOC109413874	1
LOC109413876	1
LOC109413878	0
LOC109413879	0
LOC109413880	1
LOC109413881	0
LOC109413882	0
LOC109413883	0
LOC109413884	2
LOC109413885	0
LOC109413887	0
LOC109413891	0
LOC109413893	0
LOC109413895	1
LOC109413899	0
LOC109413900	0
LOC109413902	5
LOC109413907	0
LOC109413908	0
LOC109413909	0
LOC109413910	0
LOC109413913	0
LOC109413914	2
LOC109413918	2
LOC109413923	2
LOC109413925	4
LOC109413926	1
LOC109413927	0
LOC109413928	0
LOC109413930	0
LOC109413932	0
LOC109413933	0
LOC109413936	0
LOC109413937	0
LOC109413944	0
LOC109413948	0
LOC109413954	0
LOC109413955	14
LOC109413956	0
LOC109413958	0
LOC109413960	0
LOC109413961	0
LOC109413962	0
LOC109413963	1
LOC109413964	0
LOC109413965	0
LOC109413967	0
LOC109413968	0
LOC109413969	0
LOC109413972	0
LOC109413973	0
LOC109413976	1
LOC109413981	0
LOC109413982	0
LOC109413983	0
LOC109413986	1
LOC109413987	0
LOC109413990	0
LOC109413991	0
LOC109413993	0
LOC109413994	0
LOC109413995	0
LOC109413996	0
LOC109413999	0
LOC109414000	0
LOC109414002	15
LOC109414003	0
LOC109414007	0
LOC109414010	0
LOC109414011	1
LOC109414012	0
LOC109414013	0
LOC109414016	0
LOC109414018	0
LOC109414019	1
LOC109414021	0
LOC109414024	0
LOC109414025	0
LOC109414027	2
LOC109414029	0
LOC109414031	0
LOC109414032	0
LOC109414033	0
LOC109414034	0
LOC109414040	0
LOC109414044	0
LOC109414046	0
LOC109414049	0
LOC109414052	0
LOC109414053	0
LOC109414055	0
LOC109414062	1
LOC109414063	0
LOC109414064	0
LOC109414065	0
LOC109414066	1
LOC109414068	0
LOC109414069	0
LOC109414070	0
LOC109414071	0
LOC109414072	0
LOC109414073	3
LOC109414074	2
LOC109414075	0
LOC109414076	0
LOC109414077	0
LOC109414078	0
LOC109414079	13
LOC109414080	16
LOC109414081	0
LOC109414084	0
LOC109414086	0
LOC109414087	5
LOC109414088	0
LOC109414089	0
LOC109414091	0
LOC109414092	0
LOC109414093	0
LOC109414094	0
LOC109414095	0
LOC109414096	0
LOC109414099	0
LOC109414100	0
LOC109414102	0
LOC109414103	0
LOC109414104	0
LOC109414105	0
LOC109414107	0
LOC109414109	0
LOC109414114	0
LOC109414117	0
LOC109414120	0
LOC109414121	0
LOC109414126	0
LOC109414127	0
LOC109414128	0
LOC109414129	0
LOC109414131	1
LOC109414133	0
LOC109414134	0
LOC109414136	0
LOC109414137	0
LOC109414138	0
LOC109414139	1
LOC109414140	0
LOC109414141	1
LOC109414144	0
LOC109414145	0
LOC109414149	0
LOC109414150	0
LOC109414151	0
LOC109414152	2
LOC109414153	0
LOC109414154	0
LOC109414155	1
LOC109414156	0
LOC109414157	0
LOC109414158	0
LOC109414159	0
LOC109414160	0
LOC109414161	0
LOC109414162	0
LOC109414163	0
LOC109414164	7
LOC109414165	1
LOC109414166	2
LOC109414167	0
LOC109414168	4
LOC109414169	0
LOC109414170	2
LOC109414171	0
LOC109414173	0
LOC109414174	12
LOC109414175	32
LOC109414176	0
LOC109414177	0
LOC109414179	0
LOC109414180	0
LOC109414181	1
LOC109414182	1
LOC109414183	0
LOC109414184	1
LOC109414185	0
LOC109414186	0
LOC109414187	2
LOC109414188	2
LOC109414189	1
LOC109414198	0
LOC109414200	0
LOC109414201	0
LOC109414202	0
LOC109414203	0
LOC109414208	1
LOC109414213	0
LOC109414215	0
LOC109414216	0
LOC109414219	0
LOC109414220	18
LOC109414222	3
LOC109414223	0
LOC109414228	1
LOC109414229	0
LOC109414230	0
LOC109414231	0
LOC109414235	0
LOC109414236	0
LOC109414237	0
LOC109414239	0
LOC109414240	0
LOC109414241	0
LOC109414242	0
LOC109414243	0
LOC109414244	0
LOC109414246	2
LOC109414247	0
LOC109414248	0
LOC109414249	0
LOC109414250	0
LOC109414253	0
LOC109414254	0
LOC109414255	1
LOC109414256	1
LOC109414257	0
LOC109414258	2
LOC109414259	0
LOC109414261	1
LOC109414262	1
LOC109414263	0
LOC109414264	1
LOC109414265	1
LOC109414266	0
LOC109414267	0
LOC109414268	0
LOC109414269	0
LOC109414272	0
LOC109414274	0
LOC109414275	0
LOC109414276	0
LOC109414278	0
LOC109414279	0
LOC109414287	0
LOC109414288	0
LOC109414289	0
LOC109414293	0
LOC109414297	0
LOC109414298	5
LOC109414299	0
LOC109414300	0
LOC109414301	0
LOC109414302	0
LOC109414303	0
LOC109414304	0
LOC109414306	0
LOC109414307	0
LOC109414310	0
LOC109414311	0
LOC109414312	0
LOC109414315	0
LOC109414318	0
LOC109414319	0
LOC109414320	0
LOC109414321	0
LOC109414322	0
LOC109414323	0
LOC109414325	0
LOC109414327	0
LOC109414328	0
LOC109414329	0
LOC109414330	0
LOC109414332	8
LOC109414334	2
LOC109414335	0
LOC109414337	0
LOC109414338	0
LOC109414339	0
LOC109414340	0
LOC109414341	0
LOC109414343	0
LOC109414346	0
LOC109414351	0
LOC109414353	0
LOC109414354	0
LOC109414356	0
LOC109414358	0
LOC109414361	0
LOC109414362	0
LOC109414369	0
LOC109414370	1
LOC109414371	0
LOC109414372	0
LOC109414373	0
LOC109414374	0
LOC109414379	0
LOC109414380	0
LOC109414381	0
LOC109414382	0
LOC109414383	0
LOC109414390	1
LOC109414393	0
LOC109414398	0
LOC109414399	0
LOC109414400	0
LOC109414401	1
LOC109414404	0
LOC109414406	0
LOC109414407	0
LOC109414408	0
LOC109414409	0
LOC109414411	0
LOC109414413	0
LOC109414417	2
LOC109414418	0
LOC109414419	0
LOC109414420	1
LOC109414422	0
LOC109414423	0
LOC109414426	0
LOC109414427	0
LOC109414428	0
LOC109414429	0
LOC109414430	0
LOC109414431	1
LOC109414432	0
LOC109414433	0
LOC109414434	0
LOC109414437	0
LOC109414438	0
LOC109414439	0
LOC109414440	0
LOC109414441	0
LOC109414443	0
LOC109414444	0
LOC109414446	0
LOC109414447	0
LOC109414450	0
LOC109414451	0
LOC109414453	0
LOC109414455	0
LOC109414456	0
LOC109414457	0
LOC109414458	0
LOC109414459	0
LOC109414462	0
LOC109414463	0
LOC109414464	0
LOC109414465	0
LOC109414467	0
LOC109414468	0
LOC109414469	1
LOC109414471	0
LOC109414473	0
LOC109414474	0
LOC109414475	0
LOC109414476	0
LOC109414477	0
LOC109414478	0
LOC109414479	0
LOC109414481	0
LOC109414482	0
LOC109414483	0
LOC109414484	0
LOC109414485	0
LOC109414486	0
LOC109414487	0
LOC109414488	0
LOC109414492	0
LOC109414495	0
LOC109414501	0
LOC109414502	0
LOC109414508	7
LOC109414512	0
LOC109414513	1
LOC109414514	1
LOC109414516	0
LOC109414524	0
LOC109414527	0
LOC109414528	0
LOC109414535	1
LOC109414546	0
LOC109414557	0
LOC109414562	0
LOC109414568	0
LOC109414569	0
LOC109414571	0
LOC109414572	0
LOC109414575	0
LOC109414582	0
LOC109414592	0
LOC109414593	1
LOC109414594	0
LOC109414595	0
LOC109414596	0
LOC109414597	0
LOC109414598	0
LOC109414601	1
LOC109414605	0
LOC109414606	2
LOC109414607	0
LOC109414609	2
LOC109414611	0
LOC109414612	13
LOC109414613	5
LOC109414614	2
LOC109414620	0
LOC109414621	1
LOC109414622	1
LOC109414624	0
LOC109414626	0
LOC109414630	0
LOC109414634	178
LOC109414635	8
LOC109414639	0
LOC109414641	0
LOC109414643	0
LOC109414644	0
LOC109414646	0
LOC109414648	0
LOC109414652	0
LOC109414654	0
LOC109414656	0
LOC109414661	0
LOC109414663	0
LOC109414666	0
LOC109414670	0
LOC109414673	0
LOC109414674	1
LOC109414675	0
LOC109414676	4
LOC109414679	10
LOC109414680	0
LOC109414681	4
LOC109414682	10
LOC109414683	0
LOC109414684	0
LOC109414685	0
LOC109414688	0
LOC109414689	1
LOC109414691	1
LOC109414692	0
LOC109414693	0
LOC109414694	1
LOC109414695	0
LOC109414696	0
LOC109414697	0
LOC109414698	0
LOC109414700	0
LOC109414701	0
LOC109414702	1
LOC109414703	0
LOC109414704	0
LOC109414706	0
LOC109414707	0
LOC109414708	0
LOC109414713	0
LOC109414718	0
LOC109414720	0
LOC109414723	0
LOC109414724	0
LOC109414726	0
LOC109414727	0
LOC109414731	0
LOC109414732	0
LOC109414733	0
LOC109414738	0
LOC109414739	0
LOC109414740	0
LOC109414742	0
LOC109414743	0
LOC109414744	0
LOC109414745	0
LOC109414751	0
LOC109414752	0
LOC109414753	0
LOC109414754	0
LOC109414758	0
LOC109414759	0
LOC109414760	0
LOC109414761	0
LOC109414765	0
LOC109414766	0
LOC109414772	0
LOC109414775	0
LOC109414776	0
LOC109414777	0
LOC109414779	0
LOC109414780	0
LOC109414781	3
LOC109414782	0
LOC109414787	0
LOC109414790	1
LOC109414791	0
LOC109414792	0
LOC109414793	0
LOC109414794	0
LOC109414795	0
LOC109414796	0
LOC109414797	0
LOC109414798	0
LOC109414799	0
LOC109414801	0
LOC109414804	0
LOC109414805	0
LOC109414810	1
LOC109414815	0
LOC109414816	0
LOC109414818	0
LOC109414821	4
LOC109414823	2
LOC109414826	9
LOC109414833	5
LOC109414834	0
LOC109414840	0
LOC109414846	0
LOC109414847	0
LOC109414848	0
LOC109414853	0
LOC109414859	0
LOC109414861	0
LOC109414867	0
LOC109414869	0
LOC109414872	0
LOC109414873	0
LOC109414875	0
LOC109414876	0
LOC109414878	0
LOC109414881	5
LOC109414884	0
LOC109414890	1
LOC109414891	0
LOC109414894	0
LOC109414895	0
LOC109414896	0
LOC109414897	2
LOC109414898	2
LOC109414899	0
LOC109414902	2
LOC109414907	0
LOC109414909	0
LOC109414910	3
LOC109414914	1
LOC109414915	0
LOC109414917	0
LOC109414919	0
LOC109414922	0
LOC109414924	0
LOC109414930	4
LOC109414931	1
LOC109414932	0
LOC109414933	1
LOC109414936	0
LOC109414937	0
LOC109414942	0
LOC109414949	0
LOC109414950	0
LOC109414952	0
LOC109414954	0
LOC109414956	0
LOC109414957	0
LOC109414958	0
LOC109414962	0
LOC109414963	0
LOC109414964	2
LOC109414965	0
LOC109414967	0
LOC109414970	0
LOC109414974	0
LOC109414976	1
LOC109414978	0
LOC109414979	0
LOC109414980	0
LOC109414981	0
LOC109414982	0
LOC109414984	0
LOC109414985	0
LOC109414987	0
LOC109414989	2
LOC109414992	0
LOC109414994	0
LOC109414995	0
LOC109414996	0
LOC109414997	0
LOC109414998	0
LOC109415000	0
LOC109415001	0
LOC109415002	0
LOC109415005	0
LOC109415006	1
LOC109415008	0
LOC109415010	0
LOC109415011	1
LOC109415013	0
LOC109415014	0
LOC109415015	0
LOC109415016	0
LOC109415018	0
LOC109415020	0
LOC109415021	0
LOC109415022	0
LOC109415033	0
LOC109415039	1
LOC109415040	12
LOC109415041	0
LOC109415044	4
LOC109415045	0
LOC109415047	0
LOC109415048	0
LOC109415049	0
LOC109415050	0
LOC109415051	1
LOC109415052	0
LOC109415053	0
LOC109415057	0
LOC109415058	1
LOC109415061	0
LOC109415062	2
LOC109415063	0
LOC109415064	0
LOC109415065	2
LOC109415066	0
LOC109415069	5
LOC109415072	0
LOC109415073	0
LOC109415075	1
LOC109415076	0
LOC109415077	2
LOC109415079	0
LOC109415089	0
LOC109415094	0
LOC109415097	0
LOC109415098	0
LOC109415099	0
LOC109415102	0
LOC109415103	1
LOC109415104	0
LOC109415105	0
LOC109415106	0
LOC109415107	0
LOC109415110	0
LOC109415118	0
LOC109415121	0
LOC109415128	0
LOC109415129	0
LOC109415132	0
LOC109415133	0
LOC109415134	0
LOC109415135	0
LOC109415136	0
LOC109415137	0
LOC109415138	0
LOC109415140	0
LOC109415141	0
LOC109415142	0
LOC109415143	0
LOC109415144	0
LOC109415148	0
LOC109415149	0
LOC109415153	0
LOC109415154	0
LOC109415159	2
LOC109415163	0
LOC109415167	0
LOC109415173	0
LOC109415174	0
LOC109415175	0
LOC109415176	0
LOC109415177	0
LOC109415181	0
LOC109415182	0
LOC109415184	0
LOC109415188	0
LOC109415189	0
LOC109415190	4
LOC109415192	0
LOC109415195	4
LOC109415196	0
LOC109415197	0
LOC109415199	2
LOC109415200	1
LOC109415202	28
LOC109415203	0
LOC109415204	0
LOC109415206	0
LOC109415209	0
LOC109415211	0
LOC109415212	0
LOC109415214	0
LOC109415216	1
LOC109415217	1
LOC109415218	0
LOC109415220	0
LOC109415224	0
LOC109415225	0
LOC109415228	0
LOC109415232	0
LOC109415233	0
LOC109415234	0
LOC109415235	3
LOC109415236	0
LOC109415237	0
LOC109415238	0
LOC109415239	0
LOC109415242	28
LOC109415244	0
LOC109415245	0
LOC109415253	2
LOC109415254	2
LOC109415256	0
LOC109415260	0
LOC109415262	0
LOC109415265	0
LOC109415267	0
LOC109415271	0
LOC109415274	0
LOC109415276	0
LOC109415278	0
LOC109415279	0
LOC109415280	0
LOC109415281	0
LOC109415282	0
LOC109415284	0
LOC109415287	0
LOC109415289	0
LOC109415297	0
LOC109415298	0
LOC109415299	0
LOC109415300	0
LOC109415301	0
LOC109415304	0
LOC109415305	0
LOC109415306	0
LOC109415307	0
LOC109415308	0
LOC109415309	0
LOC109415310	0
LOC109415311	0
LOC109415312	0
LOC109415313	0
LOC109415314	1
LOC109415315	0
LOC109415316	0
LOC109415318	0
LOC109415320	1
LOC109415324	0
LOC109415326	0
LOC109415327	0
LOC109415329	0
LOC109415330	0
LOC109415331	0
LOC109415332	0
LOC109415338	0
LOC109415339	0
LOC109415340	0
LOC109415341	0
LOC109415343	0
LOC109415344	0
LOC109415349	0
LOC109415352	0
LOC109415355	0
LOC109415356	0
LOC109415361	0
LOC109415362	4
LOC109415368	0
LOC109415369	0
LOC109415370	0
LOC109415375	0
LOC109415379	0
LOC109415384	26
LOC109415389	0
LOC109415390	0
LOC109415391	0
LOC109415394	0
LOC109415396	0
LOC109415400	0
LOC109415401	0
LOC109415404	1
LOC109415405	1
LOC109415406	2
LOC109415407	0
LOC109415410	0
LOC109415413	0
LOC109415415	0
LOC109415419	1
LOC109415420	0
LOC109415421	0
LOC109415422	0
LOC109415425	0
LOC109415427	0
LOC109415428	0
LOC109415434	0
LOC109415438	2
LOC109415439	0
LOC109415440	0
LOC109415441	0
LOC109415442	0
LOC109415445	2
LOC109415447	0
LOC109415450	0
LOC109415451	1
LOC109415452	1
LOC109415453	1
LOC109415457	0
